tweetid,sentiment,followers_count,favourites_count,verified,statuses_count,timestamp_ms,text,borough,party
Step 1: Find your polling station – https://t.co/i6q6sq0j5w
Step 2: Plan your route (polls are open from 7am-10pm)
Step 3: Share this so your friends do the same ? https://t.co/t7WiLwM7oW,NULL,NULL
701,0.0772,254,5037,False,1275,1525180996778,"#OTD 1997. Labour Landslide. On a swing of 8.8%, Labour win 418 seats giving Blair a majority of 179. In their worst election defeat since 1906 the Tories retain just 165 MPs, with their smallest share of the vote since 1832. Blair becomes the youngest PM of the century. https://t.co/24Iz27VHN8",NULL,NULL
702,-0.3382,11045,32179,False,19649,1525180997660,?? Today is the day Florida! No excuses. Get out there and exercise your right to vote. 

State-level elections matter a lot. Turning out for local legislative races is how Republicans have amassed so much political power. Let’s take it back. VOTE ? .
https://t.co/MQPTMegRfw,NULL,NULL
703,-0.7888,1842,86623,False,234382,1525181000948,“@theresa_may vetoed cabinet pleas over visas for NHS Doctors”

She really is a nasty piece of work. 

I hope with all my being that this Thursday is so disastrous for the @CONservatives that they turn on her and force her to quit. 

#ToriesOUT #VoteLabour,NULL,NULL
704,0.7951,1001,4981,False,12807,1525181001626,Get ready to #VoteLabour this Thursday:

Step 1: Find your polling station – https://t.co/i6q6sq0j5w
Step 2: Plan your route (polls are open from 7am-10pm)
Step 3: Share this so your friends do the same ? https://t.co/t7WiLwM7oW,NULL,NULL
705,0.6239,1791,584,False,5444,1525181004515,"The Mayor of London @SadiqKhan is backing the excellent @StLeonardsTeam, @sg_donnelly @RobertMHill and Cllr Saleha Jaffer in Thursday's local election! #BetterFairerLambeth #VoteLabour https://t.co/9jnju6pz04",NULL,NULL
706,0.5994,758,37495,False,33830,1525181005461,"Given its local election week, worth noting Facebook engagement rates for past 7 days: 

@LeaveEUOfficial: 337k
Labour: 77k
Conservatives: 51k
Momentum: 50k
UKIP: 22k
LibDems: 11k",NULL,NULL
707,0.4404,667,41903,False,8808,1525181005499,"At this stage in Parliament, #Labour should be around 10 points ahead if they are to have any hope of forming a Government at the next General Election........ https://t.co/kF0ErZxQwt",NULL,NULL
708,0.8176,45,604,False,642,1525181007917,RT @HackneyAbbott: Happy #MayDay
Let's unite to get the #ToriesOut &amp; win @JeremyCorbyn4PM for a New Deal for Working People
#VoteLabour htt…,NULL,NULL
709,0.8718,864,13929,False,130245,1525181008509,The local elections on May-3rd could be the most important in living memory. A good voter turnout for @UKLabour will likely trigger a leadership challenge in the Tory party so toppling May in the process.
A General Election would surely follow-Vote Labour 
#ToriesOutNow #MayDay https://t.co/iXJF0yrrlJ,NULL,NULL
710,0.4404,385,6812,False,21642,1525181009660,"At this stage in Parliament, #Labour should be around 10 points ahead if they are to have any hope of forming a Government at the next General Election........ https://t.co/kF0ErZxQwt",NULL,NULL
711,-0.3071,3925,113554,False,129051,1525181011088,Labour's latest broadcast lays bare the difficulties so many are facing under this heartless government.

Join the millions of people getting ready to #VoteLabour this Thursday. 

Remember that #WeRiseTogether - hear these stories and pass them on ? 

https://t.co/nOMB0FsXlU,NULL,NULL
712,0.1548,112,1226,False,3626,1525181011223,"I have never received a penny from Russia, while the Tories received £840,000 from Russian oligarchs before the election and Tory Party Chairman Brandon Lewis received £30,000 personally. Yet apparently the Russian Bot is me. What a very strange world.",NULL,NULL
713,-0.3382,2210,15166,False,18704,1525181013483,?? Today is the day Florida! No excuses. Get out there and exercise your right to vote. 

State-level elections matter a lot. Turning out for local legislative races is how Republicans have amassed so much political power. Let’s take it back. VOTE ? .
https://t.co/MQPTMegRfw,NULL,NULL
714,-0.3382,920,17307,False,13781,1525181015278,?? Today is the day Florida! No excuses. Get out there and exercise your right to vote. 

State-level elections matter a lot. Turning out for local legislative races is how Republicans have amassed so much political power. Let’s take it back. VOTE ? .
https://t.co/MQPTMegRfw,NULL,NULL
715,0.4019,1324,125060,False,179117,1525181017556,"Today I am invited on to BBC 2’s Daily Politics at 12pm, and this evening on LBC’s Iain Dale Show at 6pm. To talk about the local elections (so I am told), and hopefully Brexit.",NULL,NULL
716,0.2247,723,69363,False,44979,1525181018978,"Labour blocked #PeoplesVote today in the House of Lords. This Thursday, local elections, let's tell Labour very clearly what we think about that. I'll vote Green.

#ABTV https://t.co/6qHTeNg5gs",NULL,NULL
717,0.2481,1599,50141,False,59559,1525181019779,"Tory MP questions if Brexit vote’s valid following election fraud and tainted campaign agency

Much changed since promises of £350m NHS, jobs for all, better trade deals, customs union, we hold all cards

Don’t Brexit. FIX IT!
#PeoplesVote #FinalSayForAll  https://t.co/DX4JsXJKA3",NULL,NULL
718,0.8316,7396,196,False,6210,1525181022036,“The best defence against a Tory government are Labour councillors”. Proud to be backed by Mayor @SadiqKhan ahead of Thursday’s election ?? https://t.co/qdB4iver5N,NULL,NULL
719,-0.7351,364,560,False,4574,1525181024862,I will challenge the nasty and intimidating atmosphere that has been allowed to occur in public debate. I will change the Council and the way we do politics. #Time4Change #MK https://t.co/M4PJaNZvZv,NULL,NULL
720,-0.2732,3252,1449,True,13613,1525181024948,"One week left till the May 8 primary. #ohgov, #ohsen, @YesOn1Ohio and a whole slew of local races are on the ballot. (You can also vote early in person or absentee --&gt; https://t.co/vaL1kh9a45)",NULL,NULL
721,0.8018,2937,59612,False,227251,1525181027563,I have told you before Bevan did not found the #nhs ... Churchill commissioned the Beveridge Report and he agreed with Attlee in coalition that whoever won the post war election would action it .. labour won &amp; Attlee gave the task to Bevan ....... so dont tell lies ........ https://t.co/QKDMH1GpO0,NULL,NULL
722,-0.552,290,7608,False,21007,1525181027983,"Don't make the mistake of thinking #Brexit is only an issue for central Govt. If tax revenues dive, local spending will be cut &amp; public services will suffer even more.

#ABTV: Vote against Brexit on May 3
Vote pro-EU: #Greens #LibDems #Renew
#MayDay #LocalElections2018 #VoteEU https://t.co/eRjDQZS2cf",NULL,NULL
723,0.5848,73,96,False,2626,1525181029086,Please if you can join in do ! ??#votelabour https://t.co/uMVOGlBVyv,NULL,NULL
724,-0.3382,111,8297,False,5717,1525181031342,?? Today is the day Florida! No excuses. Get out there and exercise your right to vote. 

State-level elections matter a lot. Turning out for local legislative races is how Republicans have amassed so much political power. Let’s take it back. VOTE ? .
https://t.co/MQPTMegRfw,NULL,NULL
725,0.7506,1623,20582,False,20507,1525181032182,"Only 2 days until local elections. On Thursday May 3rd #VoteLibDem to elect councillors who will work for safer communities, better public services, and cleaner streets and parks. #LocalElections #LocalElection2018 https://t.co/DtjBvWqdDy",NULL,NULL
726,-0.9032,59,124,False,960,1525181033690,"From the crises in our schools, NHS and housing, to cuts to youth services and the Windrush scandal, the Tories are failing the people of our country.

#VoteLabour on Thursday to send this heartless Government an unmistakable message. https://t.co/TUCvdIcglg",NULL,NULL
727,-0.4939,720,12147,False,7016,1525181033698,"In Montana and New York, former employees of Republican campaigns have been running on the Green ticket to divert votes from Democrats.

The Green Party is worse than useless. It's just one big ratfuck. https://t.co/ofMVc3q9UJ",NULL,NULL
728,-0.9032,126,6703,False,3653,1525181035280,"From the crises in our schools, NHS and housing, to cuts to youth services and the Windrush scandal, the Tories are failing the people of our country.

#VoteLabour on Thursday to send this heartless Government an unmistakable message. https://t.co/TUCvdIcglg",NULL,NULL
729,0.504,7,74,False,222,1525181036884,@benatipsosmori Psephologists - is there any evidence to suggest that though 'leadership satisfaction' ratings may not affect local elections (because you're voting for your local councillor/local issues) it does have a larger effect in a National Election? Just wondering?,NULL,NULL
730,0.8018,1966,15241,False,102006,1525181037595,I have told you before Bevan did not found the #nhs ... Churchill commissioned the Beveridge Report and he agreed with Attlee in coalition that whoever won the post war election would action it .. labour won &amp; Attlee gave the task to Bevan ....... so dont tell lies ........ https://t.co/QKDMH1GpO0,NULL,NULL
731,-0.3382,1782,63575,False,72419,1525181038824,?? Today is the day Florida! No excuses. Get out there and exercise your right to vote. 

State-level elections matter a lot. Turning out for local legislative races is how Republicans have amassed so much political power. Let’s take it back. VOTE ? .
https://t.co/MQPTMegRfw,NULL,NULL
732,0,1375,26598,False,29407,1525181039926,VIDEO: LABOUR’S BUTLER TO C4 – “MAY NEEDS TO RESIGN”. C4 – “HOW MUCH MORE CAN SHE TAKE?”
Video: Labour's Butler to C4 - "May needs to resign". C4 - "how much more can she take?" https://t.co/1fqi6UwHeN via @skwawkbox,NULL,NULL
733,0.5267,229,8781,False,14806,1525181044089,"Next are the Non-Metropolitan District councils with 1/3 of their seats up for election.

Amber Valley, Non-Metropolitan District Council
Current control: Conservative majority
Prediction: Very likely Labour majority

(Just 1 gain by Labour from the Tories required, I believe)",NULL,NULL
734,-0.2732,206,23,False,40,1525181045545,"One week left till the May 8 primary. #ohgov, #ohsen, @YesOn1Ohio and a whole slew of local races are on the ballot. (You can also vote early in person or absentee --&gt; https://t.co/vaL1kh9a45)",NULL,NULL
735,0.75,29,1490,False,992,1525181047569,"From August this year after the next election, the army of the unemployed will join the battalion of the working people in the global labour community.
Behold the new.
Have a blessed May Day Zimbabwe!
#RoadtoVictory
@nelsonchamisa",NULL,NULL
736,-0.4497,11540,1045,True,24100,1525181048158,"There are local elections next week, but 99 local councillors have already lost their seats. Chris Game asks why #localelections #LE2018   https://t.co/wtoRSZkox7",NULL,NULL
737,0.6892,11517,379293,False,241897,1525181048405,The polls are open! I hope you’ll join Tennesseans across the state and exercise your right to vote! Find your local polling location &gt;&gt;https://t.co/ZWa38UpSiv,NULL,NULL
738,0.4559,5392,31365,False,108872,1525181050124,Make sure you go out and vote today! Local elections matter just as much as our federal elections! Find your local polling place here https://t.co/clynD1cDBx #GOTV #Tennessee https://t.co/mkENs6gPdR,NULL,NULL
739,0,11259,37,False,40499,1525181053693,RT @CllrSalmaArif: Jessie is voting Labour on 3rd May - Are you? #LabourDoorstep #LocalElections2018 https://t.co/UFEQxdfld5,NULL,NULL
740,0.6486,4698,177774,False,679464,1525181054394,Millions of people across the country are getting ready to send the Tories a powerful message in the local elections on Thursday.
This is why. #VoteLabour
 
Find your polling station now: https://t.co/i6q6sqhUu6 https://t.co/zOHt7wKrkT,NULL,NULL
741,-0.3506,648,863,False,1456,1525181060209,This is simply shocking stuff. There can be no room for intimidation in our politics at any level. I hope @MKLabourParty and @MKLibDems will join @MKConservatives with the #RespectPledge for #LocalElections It's ok to disagree but NEVER ok to be vile/threatening in disagreement https://t.co/9NvID1YyI6,NULL,NULL
742,0.5423,18,0,False,8,1525181060320,Solidarity with @PlymouthLabour who are fighting to win back control of Plymouth City Council and deliver a fairer future #ForTheMany ?????#LocalElections2018,NULL,NULL
743,0,59262,1054,True,91591,1525181060969,Voters take to the polls for local elections. Follow along with reporters as they bring live updates from polling places on the Peninsula https://t.co/JOd8Pteciw #vaelections #electinday https://t.co/YHTvY9Siy5,NULL,NULL
744,0.4534,3559,4114,False,83950,1525181064807,"??Tennessee??

It is #ElectionDay so make sure you get out and VOTE??

Local elections matter! School board, county commissioners, and county executives need #gunsense too??
#GOTV #tnleg @MomsDemand https://t.co/Kc1PKoDkqa",NULL,NULL
745,-0.4767,366,12574,False,14164,1525181064995,A Conservative candidate for the local elections in Dudley has been suspended after a leaflet was circulated claiming Labour had spread hepatitis in the local ward. https://t.co/YZr0VrP9v3,NULL,NULL
746,0.8316,2205,0,False,486752,1525181066910,“The best defence against a Tory government are Labour councillors”. Proud to be backed by Mayor @SadiqKhan ahead of Thursday’s election ?? https://t.co/qdB4iver5N,NULL,NULL
747,0.6688,11259,37,False,40500,1525181072184,Your Clock House team out with @elliereeves and members for our Super Saturday! Vote Labour May 3rd! #LabourDoorstep #VoteLabour #LocalElections2018 https://t.co/Mf0VHIXZem,NULL,NULL
